date,datatype,station,attributes,value
2023-07-01T00:00:00,TAVG,GHCND:USC00216211,",7",61.4
2023-07-01T00:00:00,TAVG,GHCND:USC00216276,"2,7",67.9
2023-07-01T00:00:00,TAVG,GHCND:USC00216287,",7",70.6
2023-07-01T00:00:00,TAVG,GHCND:USC00216547,",7",69.0
2023-07-01T00:00:00,TAVG,GHCND:USC00216565,",7",69.7
2023-07-01T00:00:00,TAVG,GHCND:USC00216787,",7",65.3
2023-07-01T00:00:00,TAVG,GHCND:USC00216795,",7",67.3
2023-07-01T00:00:00,TAVG,GHCND:USC00216822,",7",70.6
2023-07-01T00:00:00,TAVG,GHCND:USC00216920,",7",68.5
2023-07-01T00:00:00,TAVG,GHCND:USC00217107,",7",70.3
2023-07-01T00:00:00,TAVG,GHCND:USC00217149,"2,7",68.6
2023-07-01T00:00:00,TAVG,GHCND:USC00217184,",7",69.7
2023-07-01T00:00:00,TAVG,GHCND:USC00217228,",7",67.1
2023-07-01T00:00:00,TAVG,GHCND:USC00217326,",7",70.4
2023-07-01T00:00:00,TAVG,GHCND:USC00217405,",7",69.9
2023-07-01T00:00:00,TAVG,GHCND:USC00217460,",7",66.8
2023-07-01T00:00:00,TAVG,GHCND:USC00217502,",7",69.3
2023-07-01T00:00:00,TAVG,GHCND:USC00217555,",7",69.2
2023-07-01T00:00:00,TAVG,GHCND:USC00217602,",7",69.2
2023-07-01T00:00:00,TAVG,GHCND:USC00218039,",7",70.8
2023-07-01T00:00:00,TAVG,GHCND:USC00218254,",7",64.8
2023-07-01T00:00:00,TAVG,GHCND:USC00218311,",7",61.4
2023-07-01T00:00:00,TAVG,GHCND:USC00218323,",7",71.0
2023-07-01T00:00:00,TAVG,GHCND:USC00218419,",H",63.1
2023-07-01T00:00:00,TAVG,GHCND:USC00218421,",7",63.1
2023-07-01T00:00:00,TAVG,GHCND:USC00218450,",7",71.2
2023-07-01T00:00:00,TAVG,GHCND:USC00218477,",7",73.5
2023-07-01T00:00:00,TAVG,GHCND:USC00218674,",7",67.4
2023-07-01T00:00:00,TAVG,GHCND:USC00218692,",7",69.7
2023-07-01T00:00:00,TAVG,GHCND:USC00218700,",7",63.1
2023-07-01T00:00:00,TAVG,GHCND:USC00218808,",7",69.9
2023-07-01T00:00:00,TAVG,GHCND:USC00218907,",7",69.8
2023-07-01T00:00:00,TAVG,GHCND:USC00218986,",7",68.8
2023-07-01T00:00:00,TAVG,GHCND:USC00219033,",7",70.8
2023-07-01T00:00:00,TAVG,GHCND:USC00219046,",7",71.1
2023-07-01T00:00:00,TAVG,GHCND:USC00219072,"1,7",71.9
2023-07-01T00:00:00,TAVG,GHCND:USC00219134,",7",62.8
2023-07-01T00:00:00,TAVG,GHCND:USC00219170,",W",69.0
2023-07-01T00:00:00,TAVG,GHCND:USC00219173,"1,7",64.7
2023-07-01T00:00:00,TAVG,GHCND:USC00219249,",7",69.6
2023-07-01T00:00:00,TAVG,GHCND:USC00220021,"3,7",80.4
2023-07-01T00:00:00,TAVG,GHCND:USC00220290,",7",80.1
2023-07-01T00:00:00,TAVG,GHCND:USC00220585,",7",83.0
2023-07-01T00:00:00,TAVG,GHCND:USC00220792,",7",85.6
2023-07-01T00:00:00,TAVG,GHCND:USC00221314,"3,7",80.9
2023-07-01T00:00:00,TAVG,GHCND:USC00221389,",H",83.6
2023-07-01T00:00:00,TAVG,GHCND:USC00221738,",H",82.1
2023-07-01T00:00:00,TAVG,GHCND:USC00221962,",7",79.3
2023-07-01T00:00:00,TAVG,GHCND:USC00223887,"2,H",83.2
2023-07-01T00:00:00,TAVG,GHCND:USC00223975,",7",80.8
2023-07-01T00:00:00,TAVG,GHCND:USC00224265,",7",81.6
2023-07-01T00:00:00,TAVG,GHCND:USC00224869,"2,7",83.4
2023-07-01T00:00:00,TAVG,GHCND:USC00226527,",7",82.3
2023-07-01T00:00:00,TAVG,GHCND:USC00227128,",7",82.5
2023-07-01T00:00:00,TAVG,GHCND:USC00227815,",7",81.8
2023-07-01T00:00:00,TAVG,GHCND:USC00228374,",H",82.2
2023-07-01T00:00:00,TAVG,GHCND:USC00229004,",7",82.1
2023-07-01T00:00:00,TAVG,GHCND:USC00229079,"1,7",81.8
2023-07-01T00:00:00,TAVG,GHCND:USC00229439,",7",83.6
2023-07-01T00:00:00,TAVG,GHCND:USC00229743,"1,H",81.3
2023-07-01T00:00:00,TAVG,GHCND:USC00230127,",7",78.8
2023-07-01T00:00:00,TAVG,GHCND:USC00230163,",7",80.1
2023-07-01T00:00:00,TAVG,GHCND:USC00230204,",7",79.3
2023-07-01T00:00:00,TAVG,GHCND:USC00230304,",7",79.6
2023-07-01T00:00:00,TAVG,GHCND:USC00230360,"1,7",77.6
2023-07-01T00:00:00,TAVG,GHCND:USC00230608,",7",75.5
2023-07-01T00:00:00,TAVG,GHCND:USC00230657,",7",78.4
2023-07-01T00:00:00,TAVG,GHCND:USC00230748,"2,7",77.9
2023-07-01T00:00:00,TAVG,GHCND:USC00230789,",7",80.2
2023-07-01T00:00:00,TAVG,GHCND:USC00230824,",7",81.2
2023-07-01T00:00:00,TAVG,GHCND:USC00230856,"5,7",77.2
2023-07-01T00:00:00,TAVG,GHCND:USC00230887,",7",78.8
2023-07-01T00:00:00,TAVG,GHCND:USC00231087,",7",78.6
2023-07-01T00:00:00,TAVG,GHCND:USC00231145,"1,7",77.6
2023-07-01T00:00:00,TAVG,GHCND:USC00231216,",7",75.9
2023-07-01T00:00:00,TAVG,GHCND:USC00231275,",7",75.4
2023-07-01T00:00:00,TAVG,GHCND:USC00231340,",7",76.8
2023-07-01T00:00:00,TAVG,GHCND:USC00231383,",7",76.9
2023-07-01T00:00:00,TAVG,GHCND:USC00231580,",7",76.5
2023-07-01T00:00:00,TAVG,GHCND:USC00231640,"3,7",78.6
2023-07-01T00:00:00,TAVG,GHCND:USC00231674,",7",78.6
2023-07-01T00:00:00,TAVG,GHCND:USC00231748,",7",77.6
2023-07-01T00:00:00,TAVG,GHCND:USC00231801,",7",79.4
2023-07-01T00:00:00,TAVG,GHCND:USC00231822,",7",75.8
2023-07-01T00:00:00,TAVG,GHCND:USC00232235,"4,7",80.2
2023-07-01T00:00:00,TAVG,GHCND:USC00232240,",7",78.7
2023-07-01T00:00:00,TAVG,GHCND:USC00232503,",7",79.9
2023-07-01T00:00:00,TAVG,GHCND:USC00232511,",7",79.5
2023-07-01T00:00:00,TAVG,GHCND:USC00232591,",7",77.3
2023-07-01T00:00:00,TAVG,GHCND:USC00232850,",7",78.7
2023-07-01T00:00:00,TAVG,GHCND:USC00232981,",7",79.2
2023-07-01T00:00:00,TAVG,GHCND:USC00233043,",7",78.0
2023-07-01T00:00:00,TAVG,GHCND:USC00233094,",7",79.2
2023-07-01T00:00:00,TAVG,GHCND:USC00233102,",7",76.0
2023-07-01T00:00:00,TAVG,GHCND:USC00233375,",7",74.5
2023-07-01T00:00:00,TAVG,GHCND:USC00233601,",7",78.3
2023-07-01T00:00:00,TAVG,GHCND:USC00233838,"2,7",76.9
2023-07-01T00:00:00,TAVG,GHCND:USC00234136,",7",78.7
2023-07-01T00:00:00,TAVG,GHCND:USC00234271,"5,7",79.3
2023-07-01T00:00:00,TAVG,GHCND:USC00234382,",7",76.9
2023-07-01T00:00:00,TAVG,GHCND:USC00234544,"1,7",75.3
2023-07-01T00:00:00,TAVG,GHCND:USC00234694,",7",78.3
2023-07-01T00:00:00,TAVG,GHCND:USC00234705,",7",79.8
2023-07-01T00:00:00,TAVG,GHCND:USC00234825,",7",80.5
2023-07-01T00:00:00,TAVG,GHCND:USC00234919,",7",78.4
2023-07-01T00:00:00,TAVG,GHCND:USC00234982,",7",75.2
2023-07-01T00:00:00,TAVG,GHCND:USC00235027,",7",79.2
2023-07-01T00:00:00,TAVG,GHCND:USC00235207,",7",80.9
2023-07-01T00:00:00,TAVG,GHCND:USC00235227,",7",77.6
2023-07-01T00:00:00,TAVG,GHCND:USC00235253,",7",79.3
2023-07-01T00:00:00,TAVG,GHCND:USC00235307,",7",78.2
2023-07-01T00:00:00,TAVG,GHCND:USC00235492,",7",75.5
2023-07-01T00:00:00,TAVG,GHCND:USC00235704,",7",79.8
2023-07-01T00:00:00,TAVG,GHCND:USC00235708,",7",76.3
2023-07-01T00:00:00,TAVG,GHCND:USC00235834,",7",77.3
2023-07-01T00:00:00,TAVG,GHCND:USC00235916,",7",77.5
2023-07-01T00:00:00,TAVG,GHCND:USC00235976,",7",80.8
2023-07-01T00:00:00,TAVG,GHCND:USC00235987,",7",79.8
2023-07-01T00:00:00,TAVG,GHCND:USC00236012,"2,7",76.8
2023-07-01T00:00:00,TAVG,GHCND:USC00236402,",7",80.1
2023-07-01T00:00:00,TAVG,GHCND:USC00236452,",7",78.6
2023-07-01T00:00:00,TAVG,GHCND:USC00236460,",7",79.8
2023-07-01T00:00:00,TAVG,GHCND:USC00236641,"1,7",78.6
2023-07-01T00:00:00,TAVG,GHCND:USC00236745,",D",77.6
2023-07-01T00:00:00,TAVG,GHCND:USC00236777,",7",80.3
2023-07-01T00:00:00,TAVG,GHCND:USC00236826,",7",77.2
2023-07-01T00:00:00,TAVG,GHCND:USC00236866,"1,7",74.1
2023-07-01T00:00:00,TAVG,GHCND:USC00237116,",7",76.6
2023-07-01T00:00:00,TAVG,GHCND:USC00237263,",7",78.8
2023-07-01T00:00:00,TAVG,GHCND:USC00237300,",7",76.1
2023-07-01T00:00:00,TAVG,GHCND:USC00237309,",7",78.0
2023-07-01T00:00:00,TAVG,GHCND:USC00237397,"3,7",80.2
2023-07-01T00:00:00,TAVG,GHCND:USC00237398,"3,7",80.4
2023-07-01T00:00:00,TAVG,GHCND:USC00237506,",7",79.2
2023-07-01T00:00:00,TAVG,GHCND:USC00237514,"5,7",77.4
2023-07-01T00:00:00,TAVG,GHCND:USC00237578,"4,7",79.4
2023-07-01T00:00:00,TAVG,GHCND:USC00237632,"1,7",77.5
2023-07-01T00:00:00,TAVG,GHCND:USC00237720,",7",75.5
2023-07-01T00:00:00,TAVG,GHCND:USC00237772,"1,7",81.3
2023-07-01T00:00:00,TAVG,GHCND:USC00237862,"6,7",75.8
2023-07-01T00:00:00,TAVG,GHCND:USC00237963,"1,7",75.0
2023-07-01T00:00:00,TAVG,GHCND:USC00238051,",7",77.4
2023-07-01T00:00:00,TAVG,GHCND:USC00238082,",7",82.8
2023-07-01T00:00:00,TAVG,GHCND:USC00238184,",7",78.0
2023-07-01T00:00:00,TAVG,GHCND:USC00238292,",7",74.4
2023-07-01T00:00:00,TAVG,GHCND:USC00238444,",7",75.7
2023-07-01T00:00:00,TAVG,GHCND:USC00238466,"2,7",79.1
2023-07-01T00:00:00,TAVG,GHCND:USC00238577,"1,7",77.8
2023-07-01T00:00:00,TAVG,GHCND:USC00238700,"2,7",79.2
2023-07-01T00:00:00,TAVG,GHCND:USC00238712,"3,7",78.5
2023-07-01T00:00:00,TAVG,GHCND:USC00238746,",7",78.1
2023-07-01T00:00:00,TAVG,GHCND:USC00238754,",7",75.8
2023-07-01T00:00:00,TAVG,GHCND:USC00238770,",7",79.2
2023-07-01T00:00:00,TAVG,GHCND:USC00238805,",7",78.2
2023-07-01T00:00:00,TAVG,GHCND:USC00238880,",7",80.5
2023-07-01T00:00:00,TAVG,GHCND:USC00239034,",7",77.5
2023-07-01T00:00:00,TAVG,GHCND:USC00239056,",7",76.3
2023-07-01T00:00:00,TAVG,GHCND:USC00240075,",7",70.6
2023-07-01T00:00:00,TAVG,GHCND:USC00240199,",7",63.1
2023-07-01T00:00:00,TAVG,GHCND:USC00240364,"1,H",65.2
2023-07-01T00:00:00,TAVG,GHCND:USC00240743,",7",72.2
2023-07-01T00:00:00,TAVG,GHCND:USC00240755,",7",70.9
2023-07-01T00:00:00,TAVG,GHCND:USC00240780,",7",69.5
2023-07-01T00:00:00,TAVG,GHCND:USC00240801,",7",74.5
2023-07-01T00:00:00,TAVG,GHCND:USC00240802,"3,7",71.6
2023-07-01T00:00:00,TAVG,GHCND:USC00241044,"3,H",69.1
2023-07-01T00:00:00,TAVG,GHCND:USC00241047,"1,H",67.4
2023-07-01T00:00:00,TAVG,GHCND:USC00241081,",H",67.3
2023-07-01T00:00:00,TAVG,GHCND:USC00241084,",7",71.4
2023-07-01T00:00:00,TAVG,GHCND:USC00241088,",7",72.8
2023-07-01T00:00:00,TAVG,GHCND:USC00241102,",7",69.5
2023-07-01T00:00:00,TAVG,GHCND:USC00241127,",7",74.4
2023-07-01T00:00:00,TAVG,GHCND:USC00241169,",7",69.7
2023-07-01T00:00:00,TAVG,GHCND:USC00241297,",7",63.2
2023-07-01T00:00:00,TAVG,GHCND:USC00241342,"1,H",67.5
2023-07-01T00:00:00,TAVG,GHCND:USC00241518,",7",68.1
2023-07-01T00:00:00,TAVG,GHCND:USC00241726,"2,H",69.5
2023-07-01T00:00:00,TAVG,GHCND:USC00241730,"4,7",68.0
2023-07-01T00:00:00,TAVG,GHCND:USC00241737,"1,H",65.6
2023-07-01T00:00:00,TAVG,GHCND:USC00241758,",7",71.5
2023-07-01T00:00:00,TAVG,GHCND:USC00241840,",7",61.8
2023-07-01T00:00:00,TAVG,GHCND:USC00241875,",7",73.7
2023-07-01T00:00:00,TAVG,GHCND:USC00241938,",7",68.1
2023-07-01T00:00:00,TAVG,GHCND:USC00241984,",7",72.9
2023-07-01T00:00:00,TAVG,GHCND:USC00242104,",7",67.7
2023-07-01T00:00:00,TAVG,GHCND:USC00242409,",H",66.8
2023-07-01T00:00:00,TAVG,GHCND:USC00242550,",H",67.9
2023-07-01T00:00:00,TAVG,GHCND:USC00242689,",7",70.0
2023-07-01T00:00:00,TAVG,GHCND:USC00242793,",H",64.9
2023-07-01T00:00:00,TAVG,GHCND:USC00242827,",7",72.1
2023-07-01T00:00:00,TAVG,GHCND:USC00243013,",7",72.2
2023-07-01T00:00:00,TAVG,GHCND:USC00243098,",7",73.8
2023-07-01T00:00:00,TAVG,GHCND:USC00243113,",H",71.8
2023-07-01T00:00:00,TAVG,GHCND:USC00243176,"6,7",73.5
2023-07-01T00:00:00,TAVG,GHCND:USC00243486,",7",65.3
2023-07-01T00:00:00,TAVG,GHCND:USC00243530,",7",69.5
2023-07-01T00:00:00,TAVG,GHCND:USC00243557,"1,7",71.8
2023-07-01T00:00:00,TAVG,GHCND:USC00243581,"1,7",70.8
2023-07-01T00:00:00,TAVG,GHCND:USC00243727,",H",69.4
2023-07-01T00:00:00,TAVG,GHCND:USC00243753,"1,H",69.4
2023-07-01T00:00:00,TAVG,GHCND:USC00243885,",7",68.6
2023-07-01T00:00:00,TAVG,GHCND:USC00243915,",7",72.5
2023-07-01T00:00:00,TAVG,GHCND:USC00243939,",7",67.0
2023-07-01T00:00:00,TAVG,GHCND:USC00243947,",7",64.8
2023-07-01T00:00:00,TAVG,GHCND:USC00244038,",7",62.7
2023-07-01T00:00:00,TAVG,GHCND:USC00244084,",7",66.6
2023-07-01T00:00:00,TAVG,GHCND:USC00244133,",7",70.8
2023-07-01T00:00:00,TAVG,GHCND:USC00244328,",7",70.7
2023-07-01T00:00:00,TAVG,GHCND:USC00244345,",7",71.2
2023-07-01T00:00:00,TAVG,GHCND:USC00244358,",7",73.0
2023-07-01T00:00:00,TAVG,GHCND:USC00244364,"2,7",68.8
2023-07-01T00:00:00,TAVG,GHCND:USC00244386,",7",71.8
2023-07-01T00:00:00,TAVG,GHCND:USC00244512,",7",69.3
2023-07-01T00:00:00,TAVG,GHCND:USC00244558,",W",67.9
2023-07-01T00:00:00,TAVG,GHCND:USC00244896,",7",66.6
2023-07-01T00:00:00,TAVG,GHCND:USC00244978,",H",63.4
2023-07-01T00:00:00,TAVG,GHCND:USC00245011,",7",71.1
2023-07-01T00:00:00,TAVG,GHCND:USC00245030,"3,7",65.4
2023-07-01T00:00:00,TAVG,GHCND:USC00245043,",7",65.2
2023-07-01T00:00:00,TAVG,GHCND:USC00245080,",7",66.7
2023-07-01T00:00:00,TAVG,GHCND:USC00245123,",H",68.7
2023-07-01T00:00:00,TAVG,GHCND:USC00245153,",H",71.1
2023-07-01T00:00:00,TAVG,GHCND:USC00245334,",7",71.8
2023-07-01T00:00:00,TAVG,GHCND:USC00245338,",7",71.1
2023-07-01T00:00:00,TAVG,GHCND:USC00245340,",7",71.4
2023-07-01T00:00:00,TAVG,GHCND:USC00245596,",7",72.4
2023-07-01T00:00:00,TAVG,GHCND:USC00245603,",7",62.3
2023-07-01T00:00:00,TAVG,GHCND:USC00245740,",7",72.6
2023-07-01T00:00:00,TAVG,GHCND:USC00245754,"1,7",72.5
2023-07-01T00:00:00,TAVG,GHCND:USC00245870,",7",70.8
2023-07-01T00:00:00,TAVG,GHCND:USC00245961,"1,7",61.9
2023-07-01T00:00:00,TAVG,GHCND:USC00246157,",H",71.6
2023-07-01T00:00:00,TAVG,GHCND:USC00246236,",7",63.5
2023-07-01T00:00:00,TAVG,GHCND:USC00246238,",7",62.2
2023-07-01T00:00:00,TAVG,GHCND:USC00246472,",7",63.2
2023-07-01T00:00:00,TAVG,GHCND:USC00246601,",7",69.8
2023-07-01T00:00:00,TAVG,GHCND:USC00246615,"1,H",60.5
2023-07-01T00:00:00,TAVG,GHCND:USC00246640,",7",71.3
2023-07-01T00:00:00,TAVG,GHCND:USC00246647,",7",71.2
2023-07-01T00:00:00,TAVG,GHCND:USC00246672,"2,7",68.4
2023-07-01T00:00:00,TAVG,GHCND:USC00246691,",7",73.8
2023-07-01T00:00:00,TAVG,GHCND:USC00246918,",7",65.5
2023-07-01T00:00:00,TAVG,GHCND:USC00247034,",7",71.2
2023-07-01T00:00:00,TAVG,GHCND:USC00247220,"1,7",70.3
2023-07-01T00:00:00,TAVG,GHCND:USC00247247,"2,H",69.9
2023-07-01T00:00:00,TAVG,GHCND:USC00247248,"1,H",67.9
2023-07-01T00:00:00,TAVG,GHCND:USC00247263,",7",66.2
2023-07-01T00:00:00,TAVG,GHCND:USC00247265,",7",68.4
2023-07-01T00:00:00,TAVG,GHCND:USC00247316,",H",69.7
2023-07-01T00:00:00,TAVG,GHCND:USC00247500,",H",70.1
2023-07-01T00:00:00,TAVG,GHCND:USC00247560,",7",75.0
2023-07-01T00:00:00,TAVG,GHCND:USC00247620,"1,H",69.7
2023-07-01T00:00:00,TAVG,GHCND:USC00247740,",7",68.3
2023-07-01T00:00:00,TAVG,GHCND:USC00247800,",7",67.5
2023-07-01T00:00:00,TAVG,GHCND:USC00247864,"1,H",67.1
2023-07-01T00:00:00,TAVG,GHCND:USC00247894,",7",70.1
2023-07-01T00:00:00,TAVG,GHCND:USC00247967,",7",62.9
2023-07-01T00:00:00,TAVG,GHCND:USC00247978,"1,H",60.6
2023-07-01T00:00:00,TAVG,GHCND:USC00248021,",H",67.4
2023-07-01T00:00:00,TAVG,GHCND:USC00248087,"1,H",68.4
2023-07-01T00:00:00,TAVG,GHCND:USC00248165,",7",72.6
2023-07-01T00:00:00,TAVG,GHCND:USC00248211,",7",71.2
2023-07-01T00:00:00,TAVG,GHCND:USC00248324,"4,H",67.1
2023-07-01T00:00:00,TAVG,GHCND:USC00248415,"4,H",68.1
2023-07-01T00:00:00,TAVG,GHCND:USC00248498,",7",70.4
2023-07-01T00:00:00,TAVG,GHCND:USC00248597,"2,H",67.8
2023-07-01T00:00:00,TAVG,GHCND:USC00248809,",7",68.1
2023-07-01T00:00:00,TAVG,GHCND:USC00248858,",7",59.6
2023-07-01T00:00:00,TAVG,GHCND:USC00249103,",7",72.5
2023-07-01T00:00:00,TAVG,GHCND:USC00249187,",7",63.8
2023-07-01T00:00:00,TAVG,GHCND:USC00249900,",7",67.5
2023-07-01T00:00:00,TAVG,GHCND:USC00250030,",H",70.0
2023-07-01T00:00:00,TAVG,GHCND:USC00250050,"1,7",73.1
2023-07-01T00:00:00,TAVG,GHCND:USC00250070,",7",72.4
2023-07-01T00:00:00,TAVG,GHCND:USC00250245,",7",71.7
2023-07-01T00:00:00,TAVG,GHCND:USC00250355,"3,7",74.4
2023-07-01T00:00:00,TAVG,GHCND:USC00250365,",7",72.8
2023-07-01T00:00:00,TAVG,GHCND:USC00250420,",7",72.0
2023-07-01T00:00:00,TAVG,GHCND:USC00250435,",7",74.4
2023-07-01T00:00:00,TAVG,GHCND:USC00250640,",7",74.5
2023-07-01T00:00:00,TAVG,GHCND:USC00251082,",7",74.4
2023-07-01T00:00:00,TAVG,GHCND:USC00251200,",7",72.0
2023-07-01T00:00:00,TAVG,GHCND:USC00251345,"3,7",71.5
2023-07-01T00:00:00,TAVG,GHCND:USC00251361,",H",66.0
2023-07-01T00:00:00,TAVG,GHCND:USC00251408,",7",73.4
2023-07-01T00:00:00,TAVG,GHCND:USC00251415,",7",74.6
2023-07-01T00:00:00,TAVG,GHCND:USC00251450,",7",73.2
2023-07-01T00:00:00,TAVG,GHCND:USC00251602,",7",71.8
2023-07-01T00:00:00,TAVG,GHCND:USC00251684,",7",73.9
2023-07-01T00:00:00,TAVG,GHCND:USC00251825,",7",73.9
2023-07-01T00:00:00,TAVG,GHCND:USC00252000,",7",72.0
2023-07-01T00:00:00,TAVG,GHCND:USC00252020,",7",74.7
2023-07-01T00:00:00,TAVG,GHCND:USC00252037,",7",72.5
2023-07-01T00:00:00,TAVG,GHCND:USC00252065,",7",74.9
2023-07-01T00:00:00,TAVG,GHCND:USC00252100,",7",75.1
2023-07-01T00:00:00,TAVG,GHCND:USC00252560,",7",73.2
2023-07-01T00:00:00,TAVG,GHCND:USC00252595,",7",71.1
2023-07-01T00:00:00,TAVG,GHCND:USC00252645,",7",70.6
2023-07-01T00:00:00,TAVG,GHCND:USC00252680,",7",73.6
2023-07-01T00:00:00,TAVG,GHCND:USC00252790,"1,7",73.6
2023-07-01T00:00:00,TAVG,GHCND:USC00252820,",7",76.4
2023-07-01T00:00:00,TAVG,GHCND:USC00252980,",7",73.0
2023-07-01T00:00:00,TAVG,GHCND:USC00253050,",7",75.0
2023-07-01T00:00:00,TAVG,GHCND:USC00253065,",7",72.6
2023-07-01T00:00:00,TAVG,GHCND:USC00253175,",7",75.4
2023-07-01T00:00:00,TAVG,GHCND:USC00253185,",7",74.0
2023-07-01T00:00:00,TAVG,GHCND:USC00253355,"1,7",71.3
2023-07-01T00:00:00,TAVG,GHCND:USC00253365,",7",73.7
2023-07-01T00:00:00,TAVG,GHCND:USC00253425,",7",73.5
2023-07-01T00:00:00,TAVG,GHCND:USC00253467,",7",73.8
2023-07-01T00:00:00,TAVG,GHCND:USC00253595,",7",75.3
2023-07-01T00:00:00,TAVG,GHCND:USC00253605,"1,H",70.0
2023-07-01T00:00:00,TAVG,GHCND:USC00253652,",7",73.0
2023-07-01T00:00:00,TAVG,GHCND:USC00253660,",7",74.8
2023-07-01T00:00:00,TAVG,GHCND:USC00253735,",7",75.7
2023-07-01T00:00:00,TAVG,GHCND:USC00253810,",7",72.6
2023-07-01T00:00:00,TAVG,GHCND:USC00253910,",7",72.5
2023-07-01T00:00:00,TAVG,GHCND:USC00254035,",7",73.6
2023-07-01T00:00:00,TAVG,GHCND:USC00254110,",7",73.8
2023-07-01T00:00:00,TAVG,GHCND:USC00254335,",7",74.2
2023-07-01T00:00:00,TAVG,GHCND:USC00254432,"1,7",70.9
2023-07-01T00:00:00,TAVG,GHCND:USC00254455,",7",73.1
2023-07-01T00:00:00,TAVG,GHCND:USC00254903,"1,H",70.8
2023-07-01T00:00:00,TAVG,GHCND:USC00254985,"3,7",73.0
2023-07-01T00:00:00,TAVG,GHCND:USC00255040,",7",72.9
2023-07-01T00:00:00,TAVG,GHCND:USC00255310,",H",76.1
2023-07-01T00:00:00,TAVG,GHCND:USC00255362,",7",73.0
2023-07-01T00:00:00,TAVG,GHCND:USC00255565,"1,7",72.7
2023-07-01T00:00:00,TAVG,GHCND:USC00255810,"1,7",74.0
2023-07-01T00:00:00,TAVG,GHCND:USC00255997,",7",72.4
2023-07-01T00:00:00,TAVG,GHCND:USC00256040,",7",72.7
2023-07-01T00:00:00,TAVG,GHCND:USC00256055,",7",72.9
2023-07-01T00:00:00,TAVG,GHCND:USC00256075,",7",72.2
2023-07-01T00:00:00,TAVG,GHCND:USC00256135,",7",71.8
2023-07-01T00:00:00,TAVG,GHCND:USC00256200,",7",74.4
2023-07-01T00:00:00,TAVG,GHCND:USC00256290,"1,7",71.8
2023-07-01T00:00:00,TAVG,GHCND:USC00256335,",H",74.2
2023-07-01T00:00:00,TAVG,GHCND:USC00256375,",7",74.7
2023-07-01T00:00:00,TAVG,GHCND:USC00256385,",7",73.3
2023-07-01T00:00:00,TAVG,GHCND:USC00256454,",7",73.7
2023-07-01T00:00:00,TAVG,GHCND:USC00256970,",7",72.8
2023-07-01T00:00:00,TAVG,GHCND:USC00257040,",7",73.4
2023-07-01T00:00:00,TAVG,GHCND:USC00257070,",7",76.4
2023-07-01T00:00:00,TAVG,GHCND:USC00257667,",H",72.5
2023-07-01T00:00:00,TAVG,GHCND:USC00257715,",7",74.9
2023-07-01T00:00:00,TAVG,GHCND:USC00258090,",7",71.5
2023-07-01T00:00:00,TAVG,GHCND:USC00258117,",7",71.9
2023-07-01T00:00:00,TAVG,GHCND:USC00258133,"1,7",71.4
2023-07-01T00:00:00,TAVG,GHCND:USC00258320,",7",74.8
2023-07-01T00:00:00,TAVG,GHCND:USC00258328,",7",73.0
2023-07-01T00:00:00,TAVG,GHCND:USC00258395,",7",75.1
2023-07-01T00:00:00,TAVG,GHCND:USC00258410,",7",74.9
2023-07-01T00:00:00,TAVG,GHCND:USC00258465,",7",74.3
2023-07-01T00:00:00,TAVG,GHCND:USC00258628,",7",75.0
2023-07-01T00:00:00,TAVG,GHCND:USC00258751,"2,7",73.1
2023-07-01T00:00:00,TAVG,GHCND:USC00258755,",7",74.2
2023-07-01T00:00:00,TAVG,GHCND:USC00258795,",D",74.7
2023-07-01T00:00:00,TAVG,GHCND:USC00258806,",7",73.8
2023-07-01T00:00:00,TAVG,GHCND:USC00258915,",7",71.9
2023-07-01T00:00:00,TAVG,GHCND:USC00258920,",7",73.4
2023-07-01T00:00:00,TAVG,GHCND:USC00259200,",7",72.3
2023-07-01T00:00:00,TAVG,GHCND:USC00259513,"5,7",73.9
2023-07-01T00:00:00,TAVG,GHCND:USC00260125,",7",100.5
2023-07-01T00:00:00,TAVG,GHCND:USC00260438,",7",67.9
2023-07-01T00:00:00,TAVG,GHCND:USC00260507,",7",75.0
2023-07-01T00:00:00,TAVG,GHCND:USC00260800,",7",71.5
2023-07-01T00:00:00,TAVG,GHCND:USC00261327,"2,7",94.2
2023-07-01T00:00:00,TAVG,GHCND:USC00261485,"1,7",77.7
2023-07-01T00:00:00,TAVG,GHCND:USC00261590,"1,7",76.7
2023-07-01T00:00:00,TAVG,GHCND:USC00262119,",7",65.4
2023-07-01T00:00:00,TAVG,GHCND:USC00262243,",7",88.5
2023-07-01T00:00:00,TAVG,GHCND:USC00262570,",7",73.8
2023-07-01T00:00:00,TAVG,GHCND:USC00262708,"1,7",71.3
2023-07-01T00:00:00,TAVG,GHCND:USC00262780,",7",76.3
2023-07-01T00:00:00,TAVG,GHCND:USC00263114,",7",64.5
2023-07-01T00:00:00,TAVG,GHCND:USC00263205,",7",67.3
2023-07-01T00:00:00,TAVG,GHCND:USC00263512,",7",83.0
2023-07-01T00:00:00,TAVG,GHCND:USC00263671,",7",80.7
2023-07-01T00:00:00,TAVG,GHCND:USC00263957,"2,7",76.2
2023-07-01T00:00:00,TAVG,GHCND:USC00264016,",7",70.5
2023-07-01T00:00:00,TAVG,GHCND:USC00264037,",7",67.4
2023-07-01T00:00:00,TAVG,GHCND:USC00264095,"1,7",70.5
2023-07-01T00:00:00,TAVG,GHCND:USC00264236,",7",73.7
