state_code,date,average_temp,common_date_id
NM,2019-09,67.43541666666667,2019-09NM
NM,2019-10,50.330872483221476,2019-10NM
NM,2019-11,41.83716216216216,2019-11NM
NM,2019-12,35.422758620689656,2019-12NM
NM,2020-01,34.99463087248322,2020-01NM
NM,2020-02,36.7513698630137,2020-02NM
NM,2020-03,46.07671232876712,2020-03NM
NM,2020-04,51.99645390070922,2020-04NM
NM,2020-05,62.90709219858156,2020-05NM
NM,2020-06,69.6203007518797,2020-06NM
NM,2020-07,74.22142857142858,2020-07NM
NM,2020-08,73.58088235294117,2020-08NM
NM,2020-09,63.01240875912409,2020-09NM
NM,2020-10,54.59285714285714,2020-10NM
NM,2020-11,45.445864661654134,2020-11NM
NM,2020-12,33.016030534351145,2020-12NM
NM,2021-01,32.903703703703705,2021-01NM
NM,2021-02,35.45954198473282,2021-02NM
NM,2021-03,42.563235294117646,2021-03NM
NM,2021-04,50.538636363636364,2021-04NM
NM,2021-05,60.24925373134328,2021-05NM
NM,2021-06,70.49770992366413,2021-06NM
NM,2021-07,71.31484375,2021-07NM
NM,2021-08,70.10487804878049,2021-08NM
NM,2021-09,66.10975609756098,2021-09NM
NM,2021-10,52.992248062015506,2021-10NM
NM,2021-11,46.05118110236221,2021-11NM
NM,2021-12,39.52142857142857,2021-12NM
NM,2022-01,34.07862595419847,2022-01NM
NM,2022-02,33.151587301587305,2022-02NM
NM,2022-03,42.4848,2022-03NM
NM,2022-04,52.947328244274814,2022-04NM
NM,2022-05,62.38512396694215,2022-05NM
NM,2022-06,70.56694214876033,2022-06NM
NM,2022-07,74.29745762711865,2022-07NM
NM,2022-08,70.12478632478633,2022-08NM
NM,2022-09,66.5925,2022-09NM
NM,2022-10,52.0368,2022-10NM
NM,2022-11,38.61896551724138,2022-11NM
NM,2022-12,35.71578947368421,2022-12NM
NM,2023-01,33.09375,2023-01NM
NM,2023-02,35.03125,2023-02NM
NM,2023-03,41.29606299212599,2023-03NM
NM,2023-04,49.6744,2023-04NM
NM,2023-05,60.66470588235295,2023-05NM
NM,2023-06,66.53983739837398,2023-06NM
NM,2023-07,76.00787401574803,2023-07NM
NM,2023-08,72.39384615384616,2023-08NM
NM,2023-09,66.12222222222222,2023-09NM
NM,2023-10,54.72291666666666,2023-10NM
NV,2018-12,30.122289156626508,2018-12NV
NV,2019-01,32.38855421686747,2019-01NV
NV,2019-02,28.01604938271605,2019-02NV
NV,2019-03,37.607831325301206,2019-03NV
NV,2019-04,47.437654320987654,2019-04NV
NV,2019-05,49.52909090909091,2019-05NV
NV,2019-06,61.440490797546005,2019-06NV
NV,2019-07,69.93167701863354,2019-07NV
NV,2019-08,70.3760736196319,2019-08NV
NV,2019-09,58.88915662650603,2019-09NV
NV,2019-10,43.47439024390244,2019-10NV
NV,2019-11,40.51234567901235,2019-11NV
NV,2019-12,31.796969696969697,2019-12NV
NV,2020-01,33.625,2020-01NV
NV,2020-02,33.9890243902439,2020-02NV
NV,2020-03,38.139873417721525,2020-03NV
NV,2020-04,46.247239263803685,2020-04NV
NV,2020-05,55.71696969696969,2020-05NV
NV,2020-06,61.608695652173914,2020-06NV
NV,2020-07,71.01761006289308,2020-07NV
NV,2020-08,72.73461538461538,2020-08NV
NV,2020-09,64.044375,2020-09NV
NV,2020-10,52.88312499999999,2020-10NV
NV,2020-11,38.35886075949367,2020-11NV
NV,2020-12,30.95128205128205,2020-12NV
NV,2021-01,32.26770186335404,2021-01NV
NV,2021-02,33.386335403726704,2021-02NV
NV,2021-03,37.08012422360248,2021-03NV
NV,2021-04,46.15546218487395,2021-04NV
NV,2021-05,53.50260869565218,2021-05NV
NV,2021-06,68.72033898305085,2021-06NV
NV,2021-07,74.40689655172415,2021-07NV
NV,2021-08,69.07203389830508,2021-08NV
NV,2021-09,62.25798319327731,2021-09NV
NV,2021-10,47.1432,2021-10NV
NV,2021-11,42.784297520661156,2021-11NV
NV,2021-12,31.3688,2021-12NV
NV,2022-01,32.809150326797386,2022-01NV
NV,2022-02,32.53395061728395,2022-02NV
NV,2022-03,41.13961038961039,2022-03NV
NV,2022-04,44.311688311688314,2022-04NV
NV,2022-05,51.71392405063291,2022-05NV
NV,2022-06,64.1620253164557,2022-06NV
NV,2022-07,73.66,2022-07NV
NV,2022-08,71.90880503144655,2022-08NV
NV,2022-09,65.318125,2022-09NV
NV,2022-10,52.196913580246914,2022-10NV
NV,2022-11,32.23734939759036,2022-11NV
NV,2022-12,30.215723270440254,2022-12NV
NV,2023-01,27.790445859872612,2023-01NV
NV,2023-02,29.27791411042945,2023-02NV
NV,2023-03,31.558125,2023-03NV
NV,2023-04,44.12451612903226,2023-04NV
NV,2023-05,54.99689440993789,2023-05NV
NV,2023-06,59.3993670886076,2023-06NV
NV,2023-07,73.67345679012345,2023-07NV
NV,2023-08,68.73875000000001,2023-08NV
NV,2023-09,59.89938650306749,2023-09NV
NV,2023-10,50.43904109589042,2023-10NV
NY,2018-12,30.66030534351145,2018-12NY
NY,2019-01,21.7015503875969,2019-01NY
NY,2019-02,25.968503937007874,2019-02NY
NY,2019-03,31.107575757575756,2019-03NY
NY,2019-04,45.88787878787878,2019-04NY
NY,2019-05,55.34074074074074,2019-05NY
NY,2019-06,64.10298507462686,2019-06NY
NY,2019-07,72.25298507462686,2019-07NY
NY,2019-08,68.1676923076923,2019-08NY
NY,2019-09,61.90882352941177,2019-09NY
NY,2019-10,51.791044776119406,2019-10NY
NY,2019-11,34.72366412213741,2019-11NY
NY,2019-12,29.396183206106873,2019-12NY
NY,2020-01,29.6031007751938,2020-01NY
NY,2020-02,28.453076923076924,2020-02NY
NY,2020-03,38.64656488549618,2020-03NY
NY,2020-04,42.1796875,2020-04NY
NY,2020-05,54.91395348837209,2020-05NY
NY,2020-06,66.33283582089553,2020-06NY
NY,2020-07,73.90310077519379,2020-07NY
NY,2020-08,70.04645669291338,2020-08NY
NY,2020-09,61.12615384615384,2020-09NY
NY,2020-10,50.6609375,2020-10NY
NY,2020-11,43.72380952380952,2020-11NY
NY,2020-12,31.365891472868217,2020-12NY
NY,2021-01,26.067175572519087,2021-01NY
NY,2021-02,23.316153846153846,2021-02NY
NY,2021-03,36.71181102362205,2021-03NY
NY,2021-04,46.88174603174603,2021-04NY
NY,2021-05,55.80080645161291,2021-05NY
NY,2021-06,68.256,2021-06NY
NY,2021-07,69.10793650793651,2021-07NY
NY,2021-08,71.7779527559055,2021-08NY
NY,2021-09,63.2736,2021-09NY
NY,2021-10,56.22265625,2021-10NY
NY,2021-11,38.61923076923077,2021-11NY
NY,2021-12,34.8,2021-12NY
NY,2022-01,18.148837209302325,2022-01NY
NY,2022-02,25.33435114503817,2022-02NY
NY,2022-03,35.21716417910448,2022-03NY
NY,2022-04,45.074814814814815,2022-04NY
NY,2022-05,59.37954545454546,2022-05NY
NY,2022-06,65.02170542635659,2022-06NY
NY,2022-07,71.03664122137404,2022-07NY
NY,2022-08,71.44580152671756,2022-08NY
NY,2022-09,62.1015625,2022-09NY
NY,2022-10,50.28740157480315,2022-10NY
NY,2022-11,42.638888888888886,2022-11NY
NY,2022-12,30.5592,2022-12NY
NY,2023-01,32.65,2023-01NY
NY,2023-02,30.185714285714287,2023-02NY
NY,2023-03,34.111382113821136,2023-03NY
NY,2023-04,49.15772357723577,2023-04NY
NY,2023-05,54.64214876033058,2023-05NY
NY,2023-06,64.13577235772358,2023-06NY
NY,2023-07,71.83109243697479,2023-07NY
NY,2023-08,67.28487394957983,2023-08NY
NY,2023-09,63.00833333333333,2023-09NY
NY,2023-10,54.277884615384615,2023-10NY
OH,2018-12,35.07551020408163,2018-12OH
OH,2019-01,27.056122448979593,2019-01OH
OH,2019-02,32.44842105263158,2019-02OH
OH,2019-03,36.45520833333333,2019-03OH
OH,2019-04,52.04895833333333,2019-04OH
OH,2019-05,62.840425531914896,2019-05OH
OH,2019-06,69.06938775510204,2019-06OH
OH,2019-07,76.31612903225806,2019-07OH
OH,2019-08,72.1,2019-08OH
OH,2019-09,70.09896907216495,2019-09OH
OH,2019-10,56.53368421052632,2019-10OH
OH,2019-11,37.33979591836735,2019-11OH
OH,2019-12,36.11958762886598,2019-12OH
OH,2020-01,34.76428571428571,2020-01OH
OH,2020-02,32.37244897959184,2020-02OH
OH,2020-03,44.166666666666664,2020-03OH
OH,2020-04,47.56428571428572,2020-04OH
OH,2020-05,58.62268041237113,2020-05OH
OH,2020-06,70.80526315789474,2020-06OH
OH,2020-07,77.0695652173913,2020-07OH
OH,2020-08,72.40736842105262,2020-08OH
OH,2020-09,64.9381443298969,2020-09OH
OH,2020-10,53.27956989247312,2020-10OH
OH,2020-11,46.40721649484536,2020-11OH
OH,2020-12,33.606185567010314,2020-12OH
OH,2021-01,30.72421052631579,2021-01OH
OH,2021-02,24.681632653061225,2021-02OH
OH,2021-03,44.43571428571428,2021-03OH
OH,2021-04,51.23052631578947,2021-04OH
OH,2021-05,58.93191489361703,2021-05OH
OH,2021-06,71.97263157894737,2021-06OH
OH,2021-07,73.32527472527472,2021-07OH
OH,2021-08,74.83404255319148,2021-08OH
OH,2021-09,67.29777777777778,2021-09OH
OH,2021-10,60.37765957446808,2021-10OH
OH,2021-11,40.4741935483871,2021-11OH
OH,2021-12,39.98021978021978,2021-12OH
OH,2022-01,23.637894736842103,2022-01OH
OH,2022-02,30.122580645161293,2022-02OH
OH,2022-03,42.69263157894737,2022-03OH
OH,2022-04,48.44574468085106,2022-04OH
OH,2022-05,64.03655913978494,2022-05OH
OH,2022-06,71.06,2022-06OH
OH,2022-07,74.38152173913043,2022-07OH
OH,2022-08,72.41505376344087,2022-08OH
OH,2022-09,65.52087912087912,2022-09OH
OH,2022-10,52.21208791208792,2022-10OH
OH,2022-11,44.03617021276595,2022-11OH
OH,2022-12,32.59784946236559,2022-12OH
OH,2023-01,36.4989247311828,2023-01OH
OH,2023-02,38.16129032258065,2023-02OH
OH,2023-03,40.19263157894737,2023-03OH
OH,2023-04,52.0821052631579,2023-04OH
OH,2023-05,59.67052631578947,2023-05OH
OH,2023-06,67.33229166666666,2023-06OH
OH,2023-07,73.92087912087912,2023-07OH
OH,2023-08,70.80215053763442,2023-08OH
OH,2023-09,66.20989010989011,2023-09OH
OH,2023-10,55.94507042253521,2023-10OH
OK,2018-12,40.376724137931035,2018-12OK
OK,2019-01,38.16302521008403,2019-01OK
OK,2019-02,39.715,2019-02OK
OK,2019-03,47.05245901639344,2019-03OK
OK,2019-04,60.401666666666664,2019-04OK
OK,2019-05,67.0051282051282,2019-05OK
OK,2019-06,75.5801724137931,2019-06OK
OK,2019-07,80.9136752136752,2019-07OK
OK,2019-08,82.63879310344828,2019-08OK
OK,2019-09,79.93931623931624,2019-09OK
OK,2019-10,57.18547008547009,2019-10OK
OK,2019-11,46.432758620689654,2019-11OK
OK,2019-12,43.180672268907564,2019-12OK
OK,2020-01,42.21709401709401,2020-01OK
OK,2020-02,41.61848739495799,2020-02OK
OK,2020-03,55.097457627118644,2020-03OK
OK,2020-04,57.813223140495865,2020-04OK
OK,2020-05,67.45,2020-05OK
OK,2020-06,78.89166666666667,2020-06OK
OK,2020-07,82.58474576271186,2020-07OK
OK,2020-08,79.66355932203389,2020-08OK
OK,2020-09,70.19495798319328,2020-09OK
OK,2020-10,58.265789473684215,2020-10OK
OK,2020-11,53.37758620689655,2020-11OK
OK,2020-12,41.186206896551724,2020-12OK
OK,2021-01,39.73620689655172,2021-01OK
OK,2021-02,30.926724137931036,2021-02OK
OK,2021-03,53.86890756302521,2021-03OK
OK,2021-04,57.34608695652174,2021-04OK
OK,2021-05,65.85663716814159,2021-05OK
OK,2021-06,77.50796460176991,2021-06OK
OK,2021-07,79.9036036036036,2021-07OK
OK,2021-08,81.20614035087719,2021-08OK
OK,2021-09,76.94504504504503,2021-09OK
OK,2021-10,64.55315315315315,2021-10OK
OK,2021-11,51.3054054054054,2021-11OK
OK,2021-12,50.29380530973451,2021-12OK
OK,2022-01,37.085087719298244,2022-01OK
OK,2022-02,38.51478260869565,2022-02OK
OK,2022-03,50.40964912280702,2022-03OK
OK,2022-04,61.449137931034485,2022-04OK
OK,2022-05,70.85391304347826,2022-05OK
OK,2022-06,79.50714285714285,2022-06OK
OK,2022-07,86.80917431192661,2022-07OK
OK,2022-08,82.63362831858407,2022-08OK
OK,2022-09,76.19912280701755,2022-09OK
OK,2022-10,62.25217391304348,2022-10OK
OK,2022-11,47.09911504424779,2022-11OK
OK,2022-12,40.33451327433629,2022-12OK
OK,2023-01,42.305263157894736,2023-01OK
OK,2023-02,43.84649122807018,2023-02OK
OK,2023-03,50.119130434782605,2023-03OK
OK,2023-04,58.35221238938053,2023-04OK
OK,2023-05,69.15913043478261,2023-05OK
OK,2023-06,76.68407079646018,2023-06OK
OK,2023-07,81.94955752212388,2023-07OK
OK,2023-08,83.78521739130434,2023-08OK
OK,2023-09,77.27477477477477,2023-09OK
OK,2023-10,62.60270270270271,2023-10OK
OR,2018-12,34.300000000000004,2018-12OR
OR,2019-01,36.90182370820669,2019-01OR
OR,2019-02,29.952599388379205,2019-02OR
OR,2019-03,37.991185410334346,2019-03OR
OR,2019-04,46.07484276729559,2019-04OR
OR,2019-05,52.7084375,2019-05OR
OR,2019-06,58.50091743119266,2019-06OR
OR,2019-07,63.65555555555556,2019-07OR
OR,2019-08,66.10460122699386,2019-08OR
OR,2019-09,56.64,2019-09OR
OR,2019-10,43.95294117647059,2019-10OR
OR,2019-11,41.13415384615385,2019-11OR
OR,2019-12,35.49969135802469,2019-12OR
OR,2020-01,36.32591463414634,2020-01OR
OR,2020-02,36.74954407294833,2020-02OR
OR,2020-03,38.93130699088146,2020-03OR
OR,2020-04,46.34783950617284,2020-04OR
OR,2020-05,52.364831804281344,2020-05OR
OR,2020-06,57.3037617554859,2020-06OR
OR,2020-07,65.0428125,2020-07OR
OR,2020-08,66.18338461538461,2020-08OR
OR,2020-09,62.31221864951768,2020-09OR
OR,2020-10,51.32616822429907,2020-10OR
OR,2020-11,39.09096573208723,2020-11OR
OR,2020-12,35.74290220820189,2020-12OR
OR,2021-01,36.19274447949527,2021-01OR
OR,2021-02,34.37147335423197,2021-02OR
OR,2021-03,39.188785046728974,2021-03OR
OR,2021-04,46.593236714975845,2021-04OR
OR,2021-05,52.137142857142855,2021-05OR
OR,2021-06,63.857352941176465,2021-06OR
OR,2021-07,68.85418719211822,2021-07OR
OR,2021-08,65.6005,2021-08OR
OR,2021-09,58.96057692307692,2021-09OR
OR,2021-10,48.03962264150943,2021-10OR
OR,2021-11,42.85165876777251,2021-11OR
OR,2021-12,34.56504854368932,2021-12OR
OR,2022-01,36.16300940438872,2022-01OR
OR,2022-02,36.816049382716045,2022-02OR
OR,2022-03,42.01912225705329,2022-03OR
OR,2022-04,40.24921630094044,2022-04OR
OR,2022-05,47.477777777777774,2022-05OR
OR,2022-06,57.37795527156549,2022-06OR
OR,2022-07,68.43438485804417,2022-07OR
OR,2022-08,69.70822784810126,2022-08OR
OR,2022-09,62.207348242811506,2022-09OR
OR,2022-10,54.697444089456866,2022-10OR
OR,2022-11,34.84767801857585,2022-11OR
OR,2022-12,32.02523961661342,2022-12OR
OR,2023-01,33.95457413249211,2023-01OR
OR,2023-02,33.425632911392405,2023-02OR
OR,2023-03,34.22689873417722,2023-03OR
OR,2023-04,42.8382911392405,2023-04OR
OR,2023-05,55.05891719745223,2023-05OR
OR,2023-06,58.954807692307696,2023-06OR
OR,2023-07,67.69201277955271,2023-07OR
OR,2023-08,67.38964401294498,2023-08OR
OR,2023-09,57.842207792207795,2023-09OR
OR,2023-10,50.37167832167832,2023-10OR
PA,2018-12,34.11574803149606,2018-12PA
PA,2019-01,26.591538461538462,2019-01PA
PA,2019-02,30.376984126984127,2019-02PA
PA,2019-03,35.13488372093023,2019-03PA
PA,2019-04,51.15538461538461,2019-04PA
PA,2019-05,61.28976377952756,2019-05PA
PA,2019-06,66.68333333333334,2019-06PA
PA,2019-07,74.07862595419847,2019-07PA
PA,2019-08,70.62406015037594,2019-08PA
PA,2019-09,66.15530303030303,2019-09PA
PA,2019-10,54.61574803149606,2019-10PA
PA,2019-11,37.138888888888886,2019-11PA
PA,2019-12,33.481147540983606,2019-12PA
PA,2020-01,32.85658914728682,2020-01PA
PA,2020-02,33.46692913385827,2020-02PA
PA,2020-03,42.996,2020-03PA
PA,2020-04,45.64590163934427,2020-04PA
PA,2020-05,56.65528455284553,2020-05PA
PA,2020-06,68.05396825396825,2020-06PA
PA,2020-07,75.78211382113821,2020-07PA
PA,2020-08,72.4560975609756,2020-08PA
PA,2020-09,62.9576,2020-09PA
PA,2020-10,52.99761904761905,2020-10PA
PA,2020-11,45.471774193548384,2020-11PA
PA,2020-12,32.71190476190476,2020-12PA
PA,2021-01,30.031967213114754,2021-01PA
PA,2021-02,27.00546875,2021-02PA
PA,2021-03,41.2496,2021-03PA
PA,2021-04,49.892,2021-04PA
PA,2021-05,57.77438016528925,2021-05PA
PA,2021-06,69.42612612612612,2021-06PA
PA,2021-07,72.26293103448276,2021-07PA
PA,2021-08,73.45217391304348,2021-08PA
PA,2021-09,65.00737704918032,2021-09PA
PA,2021-10,58.37435897435898,2021-10PA
PA,2021-11,39.68272727272728,2021-11PA
PA,2021-12,38.275862068965516,2021-12PA
PA,2022-01,23.23252032520325,2022-01PA
PA,2022-02,29.94705882352941,2022-02PA
PA,2022-03,39.70333333333333,2022-03PA
PA,2022-04,47.35166666666667,2022-04PA
PA,2022-05,61.10409836065573,2022-05PA
PA,2022-06,67.80243902439025,2022-06PA
PA,2022-07,73.15333333333334,2022-07PA
PA,2022-08,72.17768595041322,2022-08PA
PA,2022-09,63.86548672566372,2022-09PA
PA,2022-10,49.94416666666667,2022-10PA
PA,2022-11,43.29915966386555,2022-11PA
PA,2022-12,31.339166666666664,2022-12PA
PA,2023-01,36.33589743589744,2023-01PA
PA,2023-02,36.01512605042017,2023-02PA
PA,2023-03,38.16034482758621,2023-03PA
PA,2023-04,52.04333333333333,2023-04PA
PA,2023-05,56.8873949579832,2023-05PA
PA,2023-06,65.1880341880342,2023-06PA
PA,2023-07,73.14434782608696,2023-07PA
PA,2023-08,69.85470085470085,2023-08PA
PA,2023-09,64.37881355932203,2023-09PA
PA,2023-10,54.91304347826087,2023-10PA
RI,2018-12,35.17,2018-12RI
RI,2019-01,29.04,2019-01RI
RI,2019-02,31.869999999999997,2019-02RI
RI,2019-03,36.34444444444445,2019-03RI
RI,2019-04,49.7,2019-04RI
RI,2019-05,56.779999999999994,2019-05RI
RI,2019-06,66.77,2019-06RI
RI,2019-07,74.84444444444445,2019-07RI
RI,2019-08,71.30000000000001,2019-08RI
RI,2019-09,63.81111111111112,2019-09RI
RI,2019-10,54.833333333333336,2019-10RI
RI,2019-11,40.07777777777778,2019-11RI
RI,2019-12,34.24444444444444,2019-12RI
RI,2020-01,35.25555555555556,2020-01RI
RI,2020-02,35.78888888888889,2020-02RI
RI,2020-03,42.67777777777778,2020-03RI
RI,2020-04,44.455555555555556,2020-04RI
RI,2020-05,56.900000000000006,2020-05RI
RI,2020-06,68.34444444444445,2020-06RI
RI,2020-07,75.62222222222222,2020-07RI
RI,2020-08,73.7,2020-08RI
RI,2020-09,64.38888888888889,2020-09RI
RI,2020-10,54.22222222222222,2020-10RI
RI,2020-11,46.97777777777778,2020-11RI
RI,2020-12,35.077777777777776,2020-12RI
RI,2021-01,30.966666666666665,2021-01RI
RI,2021-02,30.65555555555555,2021-02RI
RI,2021-03,39.41111111111111,2021-03RI
RI,2021-04,48.269999999999996,2021-04RI
RI,2021-05,57.489999999999995,2021-05RI
RI,2021-06,68.92999999999999,2021-06RI
RI,2021-07,70.725,2021-07RI
RI,2021-08,72.91111111111111,2021-08RI
RI,2021-09,65.75555555555555,2021-09RI
RI,2021-10,57.800000000000004,2021-10RI
RI,2021-11,42.12222222222223,2021-11RI
RI,2021-12,38.3,2021-12RI
RI,2022-01,26.700000000000003,2022-01RI
RI,2022-02,32.17777777777778,2022-02RI
RI,2022-03,40.175,2022-03RI
RI,2022-04,48.06666666666667,2022-04RI
RI,2022-05,59.699999999999996,2022-05RI
RI,2022-06,65.88888888888889,2022-06RI
RI,2022-07,73.69999999999999,2022-07RI
RI,2022-08,74.26666666666667,2022-08RI
RI,2022-09,63.400000000000006,2022-09RI
RI,2022-10,54.01111111111111,2022-10RI
RI,2022-11,46.3625,2022-11RI
RI,2022-12,35.0625,2022-12RI
RI,2023-01,37.728571428571435,2023-01RI
RI,2023-02,34.6125,2023-02RI
RI,2023-03,39.4875,2023-03RI
RI,2023-04,50.577777777777776,2023-04RI
RI,2023-05,55.910000000000004,2023-05RI
RI,2023-06,64.06,2023-06RI
RI,2023-07,74.01,2023-07RI
RI,2023-08,69.31,2023-08RI
RI,2023-09,65.85555555555555,2023-09RI
RI,2023-10,56.9125,2023-10RI
SC,2018-12,47.62222222222222,2018-12SC
SC,2019-01,45.74761904761905,2019-01SC
SC,2019-02,51.95813953488371,2019-02SC
SC,2019-03,53.241379310344826,2019-03SC
SC,2019-04,63.44883720930233,2019-04SC
SC,2019-05,74.89767441860465,2019-05SC
SC,2019-06,76.61566265060242,2019-06SC
SC,2019-07,80.84823529411766,2019-07SC
SC,2019-08,79.77093023255814,2019-08SC
SC,2019-09,77.92073170731707,2019-09SC
SC,2019-10,67.99176470588236,2019-10SC
SC,2019-11,50.27906976744186,2019-11SC
SC,2019-12,49.54320987654321,2019-12SC
SC,2020-01,49.290588235294116,2020-01SC
SC,2020-02,49.510588235294115,2020-02SC
SC,2020-03,59.244578313253015,2020-03SC
SC,2020-04,61.51547619047619,2020-04SC
SC,2020-05,67.35903614457831,2020-05SC
SC,2020-06,75.6609756097561,2020-06SC
SC,2020-07,81.375,2020-07SC
SC,2020-08,79.61190476190475,2020-08SC
SC,2020-09,72.57073170731708,2020-09SC
SC,2020-10,66.39506172839506,2020-10SC
SC,2020-11,58.253750000000004,2020-11SC
SC,2020-12,44.720238095238095,2020-12SC
SC,2021-01,44.90246913580247,2021-01SC
SC,2021-02,45.95952380952381,2021-02SC
SC,2021-03,56.52682926829268,2021-03SC
SC,2021-04,61.05128205128205,2021-04SC
SC,2021-05,68.2038961038961,2021-05SC
SC,2021-06,76.048,2021-06SC
SC,2021-07,78.8051948051948,2021-07SC
SC,2021-08,79.456,2021-08SC
SC,2021-09,72.70133333333334,2021-09SC
SC,2021-10,66.0025,2021-10SC
SC,2021-11,50.73552631578948,2021-11SC
SC,2021-12,53.583544303797474,2021-12SC
SC,2022-01,42.609638554216865,2022-01SC
SC,2022-02,50.35180722891566,2022-02SC
SC,2022-03,56.606024096385546,2022-03SC
SC,2022-04,61.44523809523809,2022-04SC
SC,2022-05,72.26860465116279,2022-05SC
SC,2022-06,78.49659090909091,2022-06SC
SC,2022-07,80.94642857142857,2022-07SC
SC,2022-08,78.68117647058823,2022-08SC
SC,2022-09,73.16627906976744,2022-09SC
SC,2022-10,60.24883720930232,2022-10SC
SC,2022-11,55.94285714285714,2022-11SC
SC,2022-12,45.1,2022-12SC
SC,2023-01,49.39772727272727,2023-01SC
SC,2023-02,55.12584269662921,2023-02SC
SC,2023-03,56.10348837209302,2023-03SC
SC,2023-04,62.38809523809524,2023-04SC
SC,2023-05,66.92528735632185,2023-05SC
SC,2023-06,73.62272727272727,2023-06SC
SC,2023-07,80.78850574712644,2023-07SC
SC,2023-08,80.12857142857143,2023-08SC
SC,2023-09,73.03793103448277,2023-09SC
SC,2023-10,63.29589041095891,2023-10SC
SD,2018-12,25.455384615384613,2018-12SD
SD,2019-01,18.56940298507463,2019-01SD
SD,2019-02,6.721212121212122,2019-02SD
SD,2019-03,25.271212121212123,2019-03SD
SD,2019-04,44.15496183206107,2019-04SD
SD,2019-05,50.252307692307696,2019-05SD
SD,2019-06,65.76511627906977,2019-06SD
SD,2019-07,71.77424242424243,2019-07SD
SD,2019-08,68.06811594202898,2019-08SD
SD,2019-09,63.13284671532847,2019-09SD
SD,2019-10,40.310370370370364,2019-10SD
SD,2019-11,31.195555555555554,2019-11SD
SD,2019-12,23.98,2019-12SD
SD,2020-01,20.66985294117647,2020-01SD
SD,2020-02,23.351879699248123,2020-02SD
SD,2020-03,35.89548872180451,2020-03SD
SD,2020-04,41.66842105263158,2020-04SD
SD,2020-05,54.04736842105263,2020-05SD
SD,2020-06,69.79849624060151,2020-06SD
SD,2020-07,73.20601503759399,2020-07SD
SD,2020-08,72.28880597014926,2020-08SD
SD,2020-09,60.403076923076924,2020-09SD
SD,2020-10,41.3421052631579,2020-10SD
SD,2020-11,38.4648854961832,2020-11SD
SD,2020-12,28.4015625,2020-12SD
SD,2021-01,26.557692307692307,2021-01SD
SD,2021-02,12.790977443609023,2021-02SD
SD,2021-03,38.90909090909091,2021-03SD
SD,2021-04,43.32892561983471,2021-04SD
SD,2021-05,55.0,2021-05SD
SD,2021-06,72.0297520661157,2021-06SD
SD,2021-07,75.02704918032786,2021-07SD
SD,2021-08,72.13553719008264,2021-08SD
SD,2021-09,64.80743801652892,2021-09SD
SD,2021-10,51.119008264462806,2021-10SD
SD,2021-11,38.08606557377049,2021-11SD
SD,2021-12,24.61764705882353,2021-12SD
SD,2022-01,19.530827067669172,2022-01SD
SD,2022-02,19.89037037037037,2022-02SD
SD,2022-03,33.028358208955225,2022-03SD
SD,2022-04,39.45112781954887,2022-04SD
SD,2022-05,55.05153846153846,2022-05SD
SD,2022-06,67.3796875,2022-06SD
SD,2022-07,74.22030075187969,2022-07SD
SD,2022-08,72.83712121212122,2022-08SD
SD,2022-09,65.47328244274809,2022-09SD
SD,2022-10,49.40461538461539,2022-10SD
SD,2022-11,29.407086614173227,2022-11SD
SD,2022-12,16.103125,2022-12SD
SD,2023-01,20.533333333333335,2023-01SD
SD,2023-02,22.203787878787878,2023-02SD
SD,2023-03,23.89389312977099,2023-03SD
SD,2023-04,41.09770992366413,2023-04SD
SD,2023-05,60.823484848484846,2023-05SD
SD,2023-06,69.0859375,2023-06SD
SD,2023-07,70.37230769230769,2023-07SD
SD,2023-08,71.32137404580153,2023-08SD
SD,2023-09,64.86535433070866,2023-09SD
SD,2023-10,47.0,2023-10SD
TN,2018-12,42.34701492537314,2018-12TN
TN,2019-01,38.70579710144927,2019-01TN
TN,2019-02,46.130147058823525,2019-02TN
TN,2019-03,46.48153846153846,2019-03TN
TN,2019-04,59.13308823529412,2019-04TN
TN,2019-05,69.96015037593986,2019-05TN
TN,2019-06,73.12074074074073,2019-06TN
TN,2019-07,77.37230769230769,2019-07TN
TN,2019-08,76.64961240310078,2019-08TN
TN,2019-09,76.18939393939394,2019-09TN
TN,2019-10,61.47089552238806,2019-10TN
TN,2019-11,44.00852713178295,2019-11TN
TN,2019-12,44.916030534351144,2019-12TN
TN,2020-01,42.417692307692306,2020-01TN
TN,2020-02,42.6976377952756,2020-02TN
TN,2020-03,54.105555555555554,2020-03TN
TN,2020-04,54.90629921259843,2020-04TN
TN,2020-05,63.54806201550388,2020-05TN
TN,2020-06,73.16766917293232,2020-06TN
TN,2020-07,78.86307692307693,2020-07TN
TN,2020-08,76.01590909090909,2020-08TN
TN,2020-09,69.4763358778626,2020-09TN
TN,2020-10,60.09847328244275,2020-10TN
TN,2020-11,51.564122137404574,2020-11TN
TN,2020-12,39.02538461538462,2020-12TN
TN,2021-01,38.97878787878788,2021-01TN
TN,2021-02,37.03692307692308,2021-02TN
TN,2021-03,52.86692307692307,2021-03TN
TN,2021-04,55.55714285714286,2021-04TN
TN,2021-05,63.60530973451327,2021-05TN
TN,2021-06,73.5,2021-06TN
TN,2021-07,76.64745762711864,2021-07TN
TN,2021-08,76.89912280701755,2021-08TN
TN,2021-09,69.13243243243242,2021-09TN
TN,2021-10,62.80535714285714,2021-10TN
TN,2021-11,45.04862385321101,2021-11TN
